Fan,Refrigerator,AirConditioner,Television,Monitor,MotorPump,Month,City,Company,MonthlyHours,TariffRate,ElectricityBill,physics_kwh,physics_bill,ratio,target_bill,ac_kwh,temperature,cooling_degree_days,season,month_sin,month_cos,ac_ratio,high_ac_usage,total_hours,avg_hours_per_device,log_tariff,ac_temp_interaction,temp_ac_interaction,usage_intensity
11,22.0,2.0,4.0,1.0,0,9,Ahmedabad,Orient Green,335,7.9,2646.5,225.0,1777.5,1.3,2646.5,90.0,32,8,2,-1.0,-1.8369701987210297e-16,0.4,0,40.0,6.666666666666667,2.186051276738094,720.0,720.0,16.071428571428573
9,17.0,3.0,14.0,1.0,0,8,Ratnagiri,Orient Green,344,7.4,2545.6,273.3,2022.42,1.2586900841566044,2545.6,135.0,32,8,2,-0.8660254037844385,-0.5000000000000004,0.49396267837541163,1,44.0,7.333333333333333,2.128231705849268,1080.0,1080.0,21.023076923076925
5,18.0,3.0,10.0,1.0,0,11,Chennai,KEC International,365,8.8,3212.0000000000005,257.4,2265.12,1.3,3212.0000000000005,135.0,28,4,3,-0.5000000000000004,0.8660254037844384,0.5244755244755245,1,37.0,6.166666666666667,2.2823823856765264,540.0,540.0,28.599999999999998
6,19.0,3.0,22.0,1.0,0,11,Kolkata,"Maha Transco – Maharashtra State Electricity Transmission Co, Ltd.",425,8.7,3697.5,300.0,2610.0,1.3,3697.5,135.0,28,4,3,-0.5000000000000004,0.8660254037844384,0.45,1,51.0,8.5,2.272125885509337,540.0,540.0,30.0
7,18.0,3.0,7.0,1.0,0,4,Dahej,JSW Energy Ltd.,251,7.6,1907.6,252.6,1919.7599999999998,0.9936658749010294,1907.6,135.0,30,6,1,0.8660254037844387,-0.4999999999999998,0.5344418052256532,1,36.0,6.0,2.151762203259462,810.0,810.0,22.963636363636365
7,17.0,3.0,8.0,1.0,0,8,Shimla,Jaiprakash Power,356,7.7,2741.2000000000003,251.1,1933.47,1.3,2741.2000000000003,135.0,32,8,2,-0.8660254037844385,-0.5000000000000004,0.5376344086021505,1,36.0,6.0,2.163323025660538,1080.0,1080.0,22.827272727272728
14,22.0,3.0,10.0,1.0,0,11,Navi Mumbai,Orient Green,407,9.3,3785.1,294.3,2736.9900000000002,1.3,3785.1,135.0,28,4,3,-0.5000000000000004,0.8660254037844384,0.4587155963302752,1,50.0,8.333333333333334,2.33214389523559,540.0,540.0,16.35
6,23.0,2.0,15.0,1.0,0,11,Ratnagiri,Guj Ind Power,369,7.4,2730.6,252.0,1864.8000000000002,1.3,2730.6,90.0,28,4,3,-0.5000000000000004,0.8660254037844384,0.35714285714285715,0,47.0,7.833333333333333,2.128231705849268,360.0,360.0,28.0
15,23.0,3.0,7.0,1.0,0,4,Nagpur,Ringfeder Power Transmission India Pvt. Ltd.,413,8.9,3675.7,291.9,2597.91,1.3,3675.7,135.0,30,6,1,0.8660254037844387,-0.4999999999999998,0.4624871531346352,1,49.0,8.166666666666666,2.2925347571405443,810.0,810.0,15.36315789473684
23,23.0,3.0,3.0,1.0,0,8,Vadodara,TransRail Lighting,419,7.8,3268.2,296.7,2314.2599999999998,1.3,3268.2,135.0,32,8,2,-0.8660254037844385,-0.5000000000000004,0.45500505561172905,1,53.0,8.833333333333334,2.174751721484161,1080.0,1080.0,10.988888888888889
7,23.0,3.0,12.0,1.0,0,7,Noida,Toshiba Transmission & Distribution Systems (India) Pvt. Ltd.,399,8.2,3271.8,290.1,2378.82,1.3,3271.8,135.0,32,8,2,-0.4999999999999997,-0.8660254037844388,0.46535677352637017,1,46.0,7.666666666666667,2.2192034840549946,1080.0,1080.0,26.372727272727275
10,17.0,3.0,6.0,1.0,0,6,Nagpur,Indowind Energy,316,8.9,2812.4,251.4,2237.46,1.256961018297534,2812.4,135.0,38,14,2,1.2246467991473532e-16,-1.0,0.5369928400954653,1,37.0,6.166666666666667,2.2925347571405443,1890.0,1890.0,17.95714285714286
9,20.0,2.0,9.0,1.0,0,2,Shimla,NHPC,292,7.7,2248.4,226.8,1746.3600000000001,1.2874779541446209,2248.4,90.0,20,0,0,0.8660254037844386,0.5000000000000001,0.3968253968253968,0,41.0,6.833333333333333,2.163323025660538,0.0,0.0,18.900000000000002
9,23.0,2.0,4.0,7.0,0,6,Pune,Ratnagiri Gas and Power Pvt. Ltd. (RGPPL),337,9.1,3066.7,230.7,2099.37,1.3,3066.7,90.0,38,14,2,1.2246467991473532e-16,-1.0,0.3901170351105332,0,45.0,7.5,2.312535423847214,1260.0,1260.0,19.224999999999998
10,20.0,3.0,9.0,1.0,0,2,Dahej,NHPC,363,7.6,2758.8,273.9,2081.64,1.3,2758.8,135.0,20,0,0,0.8660254037844386,0.5000000000000001,0.49288061336254113,1,43.0,7.166666666666667,2.151762203259462,0.0,0.0,19.564285714285713
8,22.0,3.0,11.0,1.0,0,1,New Delhi,Sterlite Power Transmission Ltd,381,8.5,3238.5,284.7,2419.95,1.3,3238.5,135.0,20,0,0,0.49999999999999994,0.8660254037844387,0.4741833508956797,1,45.0,7.5,2.2512917986064953,0.0,0.0,23.724999999999998
9,18.0,3.0,8.0,1.0,0,11,Nagpur,Orient Green,360,8.9,3204.0,259.8,2312.2200000000003,1.3,3204.0,135.0,28,4,3,-0.5000000000000004,0.8660254037844384,0.5196304849884527,1,39.0,6.5,2.2925347571405443,540.0,540.0,19.984615384615385
7,21.0,3.0,22.0,1.0,0,2,Vadodara,Sterlite Power Transmission Ltd,423,7.8,3299.4,311.1,2426.58,1.3,3299.4,135.0,20,0,0,0.8660254037844386,0.5000000000000001,0.43394406943105107,1,54.0,9.0,2.174751721484161,0.0,0.0,28.281818181818185
15,22.0,3.0,15.0,1.0,0,9,Chennai,NTPC Pvt. Ltd.,431,8.8,3792.8,311.4,2740.32,1.3,3792.8,135.0,32,8,2,-1.0,-1.8369701987210297e-16,0.43352601156069365,1,56.0,9.333333333333334,2.2823823856765264,1080.0,1080.0,16.389473684210525
5,20.0,1.0,11.0,1.0,0,3,Mumbai,Ratnagiri Gas and Power Pvt. Ltd. (RGPPL),266,9.2,2447.2,179.4,1650.48,1.3,2447.2,45.0,30,6,1,1.0,6.123233995736766e-17,0.2508361204013378,0,38.0,6.333333333333333,2.322387720290225,270.0,270.0,25.62857142857143
6,21.0,3.0,7.0,1.0,0,3,Hyderabad,NLC India,377,8.4,3166.8,264.0,2217.6,1.3,3166.8,135.0,30,6,1,1.0,6.123233995736766e-17,0.5113636363636364,1,38.0,6.333333333333333,2.2407096892759584,810.0,810.0,26.4
20,22.0,3.0,7.0,12.0,0,2,Gurgaon,NTPC Pvt. Ltd.,445,8.3,3693.500000000001,307.8,2554.7400000000002,1.3,3693.500000000001,135.0,20,0,0,0.8660254037844386,0.5000000000000001,0.43859649122807015,1,64.0,10.666666666666666,2.2300144001592104,0.0,0.0,12.825000000000001
6,23.0,3.0,19.0,1.0,0,2,Ratnagiri,Guj Ind Power,442,7.4,3270.8,309.0,2286.6,1.3,3270.8,135.0,20,0,0,0.8660254037844386,0.5000000000000001,0.4368932038834951,1,52.0,8.666666666666666,2.128231705849268,0.0,0.0,30.9
7,20.0,3.0,9.0,1.0,0,9,Ahmedabad,Unitech Power Transmission Ltd.,344,7.9,2717.6,267.6,2114.0400000000004,1.285500747384155,2717.6,135.0,32,8,2,-1.0,-1.8369701987210297e-16,0.5044843049327353,1,40.0,6.666666666666667,2.186051276738094,1080.0,1080.0,24.327272727272728
16,22.0,3.0,7.0,1.0,0,7,Ratnagiri,Reliance Power,402,7.4,2974.8,289.5,2142.3,1.3,2974.8,135.0,32,8,2,-0.4999999999999997,-0.8660254037844388,0.46632124352331605,1,49.0,8.166666666666666,2.128231705849268,1080.0,1080.0,14.475
5,19.0,2.0,5.0,1.0,0,8,Ratnagiri,CESC,221,7.4,1635.4,201.9,1494.0600000000002,1.0946012877662208,1635.4,90.0,32,8,2,-0.8660254037844385,-0.5000000000000004,0.44576523031203563,1,32.0,5.333333333333333,2.128231705849268,720.0,720.0,25.2375
5,23.0,2.0,5.0,1.0,0,12,Ahmedabad,Kalpataru Power,288,7.9,2275.2000000000003,219.9,1737.21,1.3,2275.2000000000003,90.0,20,0,0,-2.4492935982947064e-16,1.0,0.4092769440654843,1,36.0,6.0,2.186051276738094,0.0,0.0,27.4875
17,23.0,3.0,9.0,1.0,0,2,Ratnagiri,KEC International,389,7.4,2878.6000000000004,302.1,2235.5400000000004,1.287653095001655,2878.6000000000004,135.0,20,0,0,0.8660254037844386,0.5000000000000001,0.44687189672293937,1,53.0,8.833333333333334,2.128231705849268,0.0,0.0,14.385714285714286
15,22.0,2.0,6.0,1.0,0,12,Shimla,Toshiba Transmission & Distribution Systems (India) Pvt. Ltd.,356,7.7,2741.2000000000003,239.4,1843.38,1.3,2741.2000000000003,90.0,20,0,0,-2.4492935982947064e-16,1.0,0.37593984962406013,0,46.0,7.666666666666667,2.163323025660538,0.0,0.0,13.3
8,22.0,3.0,19.0,1.0,0,6,Gurgaon,Torrent Power Ltd.,463,8.3,3842.900000000001,308.7,2562.21,1.3,3842.900000000001,135.0,38,14,2,1.2246467991473532e-16,-1.0,0.43731778425655976,1,53.0,8.833333333333334,2.2300144001592104,1890.0,1890.0,25.724999999999998
16,23.0,3.0,10.0,1.0,0,5,Faridabad,Sunil Hitech Eng,446,8.1,3612.6,303.0,2454.2999999999997,1.3,3612.6,135.0,38,14,1,0.49999999999999994,-0.8660254037844387,0.44554455445544555,1,53.0,8.833333333333334,2.2082744135228043,1890.0,1890.0,15.15
8,18.0,3.0,7.0,1.0,0,9,Faridabad,Reliance Energy,306,8.1,2478.6,254.7,2063.0699999999997,1.2014134275618376,2478.6,135.0,32,8,2,-1.0,-1.8369701987210297e-16,0.5300353356890459,1,37.0,6.166666666666667,2.2082744135228043,1080.0,1080.0,21.224999999999998
13,22.0,3.0,21.0,1.0,0,2,Pune,Tata Power Company Ltd.,426,9.1,3876.6,325.2,2959.3199999999997,1.3,3876.6,135.0,20,0,0,0.8660254037844386,0.5000000000000001,0.41512915129151295,1,60.0,10.0,2.312535423847214,0.0,0.0,19.129411764705882
7,21.0,3.0,4.0,1.0,0,6,Mumbai,CESC,373,9.2,3431.6,257.1,2365.32,1.3,3431.6,135.0,38,14,2,1.2246467991473532e-16,-1.0,0.5250875145857642,1,36.0,6.0,2.322387720290225,1890.0,1890.0,23.372727272727275
7,22.0,3.0,11.0,1.0,0,6,Pune,Reliance Power,371,9.1,3376.1,282.6,2571.6600000000003,1.3,3376.1,135.0,38,14,2,1.2246467991473532e-16,-1.0,0.4777070063694267,1,44.0,7.333333333333333,2.312535423847214,1890.0,1890.0,25.69090909090909
7,17.0,2.0,20.0,1.0,0,4,Kolkata,Jyoti Structure,344,8.7,2992.8,242.1,2106.27,1.3,2992.8,90.0,30,6,1,0.8660254037844387,-0.4999999999999998,0.3717472118959108,0,47.0,7.833333333333333,2.272125885509337,540.0,540.0,24.21
9,23.0,3.0,6.0,1.0,0,2,Noida,TransRail Lighting,378,8.2,3099.6,276.3,2265.66,1.3,3099.6,135.0,20,0,0,0.8660254037844386,0.5000000000000001,0.48859934853420195,1,42.0,7.0,2.2192034840549946,0.0,0.0,21.253846153846155
8,18.0,3.0,15.0,1.0,0,12,Kolkata,Bonfiglioli Transmission Pvt. Ltd.,370,8.7,3218.9999999999995,278.7,2424.6899999999996,1.3,3218.9999999999995,135.0,20,0,0,-2.4492935982947064e-16,1.0,0.48439181916038754,1,45.0,7.5,2.272125885509337,0.0,0.0,23.224999999999998
6,19.0,3.0,7.0,1.0,0,11,Kolkata,TransRail Lighting,272,8.7,2366.4,255.0,2218.5,1.0666666666666667,2366.4,135.0,28,4,3,-0.5000000000000004,0.8660254037844384,0.5294117647058824,1,36.0,6.0,2.272125885509337,540.0,540.0,25.5
7,17.0,2.0,4.0,1.0,0,9,Gurgaon,Tata Power Company Ltd.,230,8.3,1909.0,194.1,1611.0300000000002,1.184956208140134,1909.0,90.0,32,8,2,-1.0,-1.8369701987210297e-16,0.46367851622874806,1,31.0,5.166666666666667,2.2300144001592104,720.0,720.0,19.41
21,23.0,3.0,16.0,1.0,0,2,New Delhi,Toshiba Transmission & Distribution Systems (India) Pvt. Ltd.,488,8.5,4148.0,331.5,2817.75,1.3,4148.0,135.0,20,0,0,0.8660254037844386,0.5000000000000001,0.4072398190045249,1,64.0,10.666666666666666,2.2512917986064953,0.0,0.0,13.26
17,23.0,2.0,7.0,1.0,0,11,Nagpur,Adani Power Ltd.,373,8.9,3319.7000000000003,251.1,2234.79,1.3,3319.7000000000003,90.0,28,4,3,-0.5000000000000004,0.8660254037844384,0.35842293906810035,0,50.0,8.333333333333334,2.2925347571405443,360.0,360.0,12.555
16,22.0,2.0,6.0,1.0,0,3,Ahmedabad,Kalpataru Power,350,7.9,2765.0,241.5,1907.8500000000001,1.3,2765.0,90.0,30,6,1,1.0,6.123233995736766e-17,0.37267080745341613,0,47.0,7.833333333333333,2.186051276738094,540.0,540.0,12.710526315789474
16,22.0,3.0,17.0,1.0,0,12,Faridabad,KEC International,476,8.1,3855.6,319.5,2587.95,1.3,3855.6,135.0,20,0,0,-2.4492935982947064e-16,1.0,0.4225352112676056,1,59.0,9.833333333333334,2.2082744135228043,0.0,0.0,15.975
6,23.0,3.0,6.0,1.0,0,5,Mumbai,Sunil Hitech Eng,400,9.2,3680.0,270.0,2484.0,1.3,3680.0,135.0,38,14,1,0.49999999999999994,-0.8660254037844387,0.5,1,39.0,6.5,2.322387720290225,1890.0,1890.0,27.0
10,19.0,3.0,14.0,1.0,0,4,Mumbai,L&T Transmission & Distribution,362,9.2,3330.4,284.4,2616.4799999999996,1.2728551336146274,3330.4,135.0,30,6,1,0.8660254037844387,-0.4999999999999998,0.4746835443037975,1,47.0,7.833333333333333,2.322387720290225,810.0,810.0,20.314285714285713
10,18.0,3.0,3.0,7.0,0,2,Mumbai,Ratnagiri Gas and Power Pvt. Ltd. (RGPPL),259,9.2,2382.8,252.3,2321.16,1.0265556876734048,2382.8,135.0,20,0,0,0.8660254037844386,0.5000000000000001,0.535077288941736,1,41.0,6.833333333333333,2.322387720290225,0.0,0.0,18.021428571428572
6,19.0,3.0,5.0,1.0,0,2,Gurgaon,JSW Energy Ltd.,293,8.3,2431.9,249.0,2066.7000000000003,1.176706827309237,2431.9,135.0,20,0,0,0.8660254037844386,0.5000000000000001,0.5421686746987951,1,34.0,5.666666666666667,2.2300144001592104,0.0,0.0,24.9
10,20.0,2.0,4.0,1.0,0,11,Navi Mumbai,"Maha Transco – Maharashtra State Electricity Transmission Co, Ltd.",301,9.3,2799.3,213.9,1989.2700000000002,1.3,2799.3,90.0,28,4,3,-0.5000000000000004,0.8660254037844384,0.42075736325385693,1,37.0,6.166666666666667,2.33214389523559,360.0,360.0,16.453846153846154
10,18.0,2.0,9.0,1.0,0,11,Faridabad,L&T Transmission & Distribution,280,8.1,2268.0,219.9,1781.19,1.2733060482037288,2268.0,90.0,28,4,3,-0.5000000000000004,0.8660254037844384,0.4092769440654843,1,40.0,6.666666666666667,2.2082744135228043,360.0,360.0,16.915384615384617
8,20.0,2.0,9.0,1.0,0,5,Hyderabad,Jaiprakash Power,325,8.4,2730.0,224.7,1887.48,1.3,2730.0,90.0,38,14,1,0.49999999999999994,-0.8660254037844387,0.4005340453938585,1,40.0,6.666666666666667,2.2407096892759584,1260.0,1260.0,20.427272727272726
15,22.0,2.0,5.0,1.0,0,11,Nagpur,SJVN Ltd.,318,8.9,2830.2000000000003,236.4,2103.96,1.3,2830.2000000000003,90.0,28,4,3,-0.5000000000000004,0.8660254037844384,0.38071065989847713,0,45.0,7.5,2.2925347571405443,360.0,360.0,13.133333333333333
13,22.0,3.0,17.0,1.0,0,8,Ahmedabad,SJVN Ltd.,468,7.9,3697.2,313.2,2474.28,1.3,3697.2,135.0,32,8,2,-0.8660254037844385,-0.5000000000000004,0.4310344827586207,1,56.0,9.333333333333334,2.186051276738094,1080.0,1080.0,18.423529411764704
5,20.0,3.0,5.0,7.0,0,2,Dahej,TransRail Lighting,302,7.6,2295.2,256.8,1951.68,1.17601246105919,2295.2,135.0,20,0,0,0.8660254037844386,0.5000000000000001,0.5257009345794392,1,40.0,6.666666666666667,2.151762203259462,0.0,0.0,28.533333333333335
11,22.0,3.0,4.0,1.0,0,6,Noida,NTPC Pvt. Ltd.,403,8.2,3304.6,270.0,2214.0,1.3,3304.6,135.0,38,14,2,1.2246467991473532e-16,-1.0,0.5,1,41.0,6.833333333333333,2.2192034840549946,1890.0,1890.0,18.0
10,22.0,3.0,10.0,7.0,0,6,Pune,L&T Transmission & Distribution,434,9.1,3949.4,291.3,2650.83,1.3,3949.4,135.0,38,14,2,1.2246467991473532e-16,-1.0,0.4634397528321318,1,52.0,8.666666666666666,2.312535423847214,1890.0,1890.0,20.807142857142857
5,20.0,2.0,5.0,7.0,0,2,New Delhi,JSW Energy Ltd.,299,8.5,2541.5,211.8,1800.3000000000002,1.3,2541.5,90.0,20,0,0,0.8660254037844386,0.5000000000000001,0.4249291784702549,1,39.0,6.5,2.2512917986064953,0.0,0.0,26.475
7,22.0,3.0,6.0,1.0,0,9,Dahej,Neueon Towers / Sujana Towers Ltd.,332,7.6,2523.2,267.6,2033.76,1.2406576980568012,2523.2,135.0,32,8,2,-1.0,-1.8369701987210297e-16,0.5044843049327353,1,39.0,6.5,2.151762203259462,1080.0,1080.0,24.327272727272728
13,23.0,3.0,3.0,1.0,0,7,Faridabad,CESC,350,8.1,2835.0,275.7,2233.1699999999996,1.2694958287994198,2835.0,135.0,32,8,2,-0.4999999999999997,-0.8660254037844388,0.4896626768226333,1,43.0,7.166666666666667,2.2082744135228043,1080.0,1080.0,16.21764705882353
7,18.0,2.0,3.0,1.0,0,5,New Delhi,Neueon Towers / Sujana Towers Ltd.,207,8.5,1759.5,195.6,1662.6,1.0582822085889572,1759.5,90.0,38,14,1,0.49999999999999994,-0.8660254037844387,0.4601226993865031,1,31.0,5.166666666666667,2.2512917986064953,1260.0,1260.0,19.56
11,23.0,2.0,3.0,1.0,0,2,Kolkata,Sunil Hitech Eng,298,8.7,2592.6,226.5,1970.5499999999997,1.3,2592.6,90.0,20,0,0,0.8660254037844386,0.5000000000000001,0.3973509933774834,0,40.0,6.666666666666667,2.272125885509337,0.0,0.0,16.178571428571427
7,19.0,3.0,5.0,1.0,0,11,Chennai,Jyoti Structure,335,8.8,2948.0000000000005,251.1,2209.6800000000003,1.3,2948.0000000000005,135.0,28,4,3,-0.5000000000000004,0.8660254037844384,0.5376344086021505,1,35.0,5.833333333333333,2.2823823856765264,540.0,540.0,22.827272727272728
5,22.0,3.0,12.0,1.0,0,1,Navi Mumbai,Reliance Power,373,9.3,3468.9,281.4,2617.02,1.3,3468.9,135.0,20,0,0,0.49999999999999994,0.8660254037844387,0.4797441364605544,1,43.0,7.166666666666667,2.33214389523559,0.0,0.0,31.266666666666666
8,20.0,2.0,10.0,1.0,0,5,Shimla,CESC,335,7.7,2579.5,227.7,1753.29,1.3,2579.5,90.0,38,14,1,0.49999999999999994,-0.8660254037844387,0.3952569169960474,0,41.0,6.833333333333333,2.163323025660538,1260.0,1260.0,20.7
8,17.0,3.0,8.0,1.0,0,7,Ratnagiri,Jyoti Structure,321,7.4,2375.4,253.2,1873.68,1.2677725118483412,2375.4,135.0,32,8,2,-0.4999999999999997,-0.8660254037844388,0.533175355450237,1,37.0,6.166666666666667,2.128231705849268,1080.0,1080.0,21.099999999999998
10,23.0,3.0,3.0,1.0,0,3,New Delhi,Toshiba Transmission & Distribution Systems (India) Pvt. Ltd.,395,8.5,3357.5,269.4,2289.8999999999996,1.3,3357.5,135.0,30,6,1,1.0,6.123233995736766e-17,0.5011135857461025,1,40.0,6.666666666666667,2.2512917986064953,810.0,810.0,19.24285714285714
11,22.0,3.0,20.0,1.0,0,4,Faridabad,GE T&D India Limited,456,8.1,3693.6,318.0,2575.7999999999997,1.3,3693.6,135.0,30,6,1,0.8660254037844387,-0.4999999999999998,0.42452830188679247,1,57.0,9.5,2.2082744135228043,810.0,810.0,21.2
13,22.0,3.0,18.0,1.0,0,3,Hyderabad,Tata Power Company Ltd.,469,8.4,3939.6,316.2,2656.08,1.3,3939.6,135.0,30,6,1,1.0,6.123233995736766e-17,0.4269449715370019,1,57.0,9.5,2.2407096892759584,810.0,810.0,18.599999999999998
17,23.0,3.0,6.0,12.0,0,2,Faridabad,TransRail Lighting,454,8.1,3677.4,303.0,2454.2999999999997,1.3,3677.4,135.0,20,0,0,0.8660254037844386,0.5000000000000001,0.44554455445544555,1,61.0,10.166666666666666,2.2082744135228043,0.0,0.0,14.428571428571429
12,22.0,3.0,4.0,1.0,0,10,Kolkata,NHPC,371,8.7,3227.7,272.1,2367.27,1.3,3227.7,135.0,28,4,3,-0.8660254037844386,0.5000000000000001,0.496141124586549,1,42.0,7.0,2.272125885509337,540.0,540.0,17.00625
14,23.0,3.0,9.0,1.0,0,2,Navi Mumbai,Torrent Power Ltd.,394,9.3,3664.2,295.8,2750.9400000000005,1.3,3664.2,135.0,20,0,0,0.8660254037844386,0.5000000000000001,0.4563894523326572,1,50.0,8.333333333333334,2.33214389523559,0.0,0.0,16.433333333333334
12,22.0,3.0,10.0,1.0,0,3,Dahej,Neueon Towers / Sujana Towers Ltd.,424,7.6,3222.4,290.1,2204.76,1.3,3222.4,135.0,30,6,1,1.0,6.123233995736766e-17,0.46535677352637017,1,48.0,8.0,2.151762203259462,810.0,810.0,18.13125
7,19.0,2.0,3.0,1.0,0,11,Noida,NLC India,300,8.2,2460.0,200.1,1640.8199999999997,1.3,2460.0,90.0,28,4,3,-0.5000000000000004,0.8660254037844384,0.4497751124437781,1,32.0,5.333333333333333,2.2192034840549946,360.0,360.0,20.009999999999998
12,22.0,2.0,10.0,1.0,0,5,Ahmedabad,GE T&D India Limited,357,7.9,2820.3,245.1,1936.29,1.3,2820.3,90.0,38,14,1,0.49999999999999994,-0.8660254037844387,0.36719706242350064,0,47.0,7.833333333333333,2.186051276738094,1260.0,1260.0,16.34
17,23.0,3.0,12.0,1.0,0,2,Navi Mumbai,Guj Ind Power,449,9.3,4175.700000000001,311.1,2893.2300000000005,1.3,4175.700000000001,135.0,20,0,0,0.8660254037844386,0.5000000000000001,0.43394406943105107,1,56.0,9.333333333333334,2.33214389523559,0.0,0.0,14.814285714285715
20,23.0,3.0,11.0,1.0,0,9,New Delhi,L&T Transmission & Distribution,465,8.5,3952.5,314.4,2672.3999999999996,1.3,3952.5,135.0,32,8,2,-1.0,-1.8369701987210297e-16,0.42938931297709926,1,58.0,9.666666666666666,2.2512917986064953,1080.0,1080.0,13.1
5,22.0,3.0,9.0,7.0,0,6,Shimla,Sunil Hitech Eng,410,7.7,3157.0,277.8,2139.06,1.3,3157.0,135.0,38,14,2,1.2246467991473532e-16,-1.0,0.48596112311015116,1,46.0,7.666666666666667,2.163323025660538,1890.0,1890.0,30.866666666666667
7,18.0,2.0,3.0,1.0,0,12,Ahmedabad,GE T&D India Limited,230,7.9,1817.0,195.6,1545.24,1.1758691206543967,1817.0,90.0,20,0,0,-2.4492935982947064e-16,1.0,0.4601226993865031,1,31.0,5.166666666666667,2.186051276738094,0.0,0.0,19.56
22,23.0,3.0,9.0,1.0,0,12,Kolkata,Jyoti Structure,454,8.7,3949.8,312.6,2719.62,1.3,3949.8,135.0,20,0,0,-2.4492935982947064e-16,1.0,0.43186180422264875,1,58.0,9.666666666666666,2.272125885509337,0.0,0.0,12.023076923076925
7,17.0,3.0,19.0,1.0,0,12,Pune,KEC International,369,9.1,3357.9,284.1,2585.31,1.2988384371700106,3357.9,135.0,20,0,0,-2.4492935982947064e-16,1.0,0.4751847940865892,1,47.0,7.833333333333333,2.312535423847214,0.0,0.0,25.827272727272728
14,23.0,3.0,5.0,1.0,0,10,Navi Mumbai,NTPC Pvt. Ltd.,404,9.3,3757.2,283.8,2639.34,1.3,3757.2,135.0,28,4,3,-0.8660254037844386,0.5000000000000001,0.47568710359408034,1,46.0,7.666666666666667,2.33214389523559,540.0,540.0,15.766666666666667
6,20.0,3.0,11.0,1.0,0,6,Vadodara,Adani Power Ltd.,355,7.8,2769.0,271.5,2117.7,1.3,2769.0,135.0,38,14,2,1.2246467991473532e-16,-1.0,0.4972375690607735,1,41.0,6.833333333333333,2.174751721484161,1890.0,1890.0,27.15
17,23.0,3.0,7.0,1.0,0,8,Kolkata,Jyoti Structure,414,8.7,3601.8,296.1,2576.07,1.3,3601.8,135.0,32,8,2,-0.8660254037844385,-0.5000000000000004,0.4559270516717325,1,51.0,8.5,2.272125885509337,1080.0,1080.0,14.100000000000001
10,22.0,3.0,17.0,1.0,0,11,Noida,KEC International,455,8.2,3731.0,306.9,2516.5799999999995,1.3,3731.0,135.0,28,4,3,-0.5000000000000004,0.8660254037844384,0.43988269794721413,1,53.0,8.833333333333334,2.2192034840549946,540.0,540.0,21.92142857142857
6,19.0,3.0,4.0,1.0,0,7,Kolkata,Power Grid Corp,320,8.7,2784.0,246.0,2140.2,1.3,2784.0,135.0,32,8,2,-0.4999999999999997,-0.8660254037844388,0.5487804878048781,1,33.0,5.5,2.272125885509337,1080.0,1080.0,24.6
8,18.0,1.0,7.0,1.0,0,4,Gurgaon,NLC India,239,8.3,1983.7000000000005,164.7,1367.01,1.3,1983.7000000000005,45.0,30,6,1,0.8660254037844387,-0.4999999999999998,0.273224043715847,0,35.0,5.833333333333333,2.2300144001592104,270.0,270.0,16.47
10,18.0,2.0,7.0,1.0,0,4,Noida,JSW Energy Ltd.,254,8.2,2082.8,213.9,1753.9799999999998,1.187470780738663,2082.8,90.0,30,6,1,0.8660254037844387,-0.4999999999999998,0.42075736325385693,1,38.0,6.333333333333333,2.2192034840549946,540.0,540.0,16.453846153846154
7,17.0,2.0,16.0,1.0,0,10,Navi Mumbai,SJVN Ltd.,314,9.3,2920.2000000000003,230.1,2139.9300000000003,1.3,2920.2000000000003,90.0,28,4,3,-0.8660254037844386,0.5000000000000001,0.39113428943937417,0,43.0,7.166666666666667,2.33214389523559,360.0,360.0,23.009999999999998
10,18.0,3.0,17.0,1.0,0,1,Noida,TransRail Lighting,400,8.2,3279.9999999999995,288.9,2368.9799999999996,1.3,3279.9999999999995,135.0,20,0,0,0.49999999999999994,0.8660254037844387,0.4672897196261683,1,49.0,8.166666666666666,2.2192034840549946,0.0,0.0,20.635714285714283
14,22.0,2.0,14.0,1.0,0,2,Chennai,KEC International,378,8.8,3326.4,261.3,2299.4400000000005,1.3,3326.4,90.0,20,0,0,0.8660254037844386,0.5000000000000001,0.3444316877152698,0,53.0,8.833333333333334,2.2823823856765264,0.0,0.0,15.370588235294118
6,20.0,1.0,8.0,1.0,0,5,Dahej,L&T Transmission & Distribution,246,7.6,1869.6,172.5,1311.0,1.3,1869.6,45.0,38,14,1,0.49999999999999994,-0.8660254037844387,0.2608695652173913,0,36.0,6.0,2.151762203259462,630.0,630.0,21.5625
14,23.0,3.0,14.0,1.0,0,4,Dahej,Kalpataru Power,446,7.6,3389.6,310.8,2362.08,1.3,3389.6,135.0,30,6,1,0.8660254037844387,-0.4999999999999998,0.4343629343629343,1,55.0,9.166666666666666,2.151762203259462,810.0,810.0,17.266666666666666
8,20.0,3.0,6.0,1.0,0,8,Pune,Bonfiglioli Transmission Pvt. Ltd.,344,9.1,3130.4,260.7,2372.37,1.3,3130.4,135.0,32,8,2,-0.8660254037844385,-0.5000000000000004,0.5178365937859609,1,38.0,6.333333333333333,2.312535423847214,1080.0,1080.0,21.724999999999998
